ID	TIMESTAMP	DIA	MES	AÑO	ESTADO	Municipio	DE	PF	MIF	MAF	PFF	AFIF	PEF	PMF	PMUF	AMPF	DOF	CIF	PL	MIL	MAL	PFL	AFIFL	PEL	PML	PMUL	AMPL	DOL	CIL	ARL	ARC	CARG	CART	VE	AC	AP	DEL	TOR	DTRA	PRE	FCRU	ELE	TAX	DRO	VEH	VAL
834	1247720410	16	7	2009	28	22	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	2	1	29	854	1	0	1	0	0	911	0	1	0	0	0	1	0
835	1247720410	16	7	2009	5	25	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	0	0	0	0	911	0	1	0	0	0	1	0
836	1247893210	18	7	2009	8	37	11	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	4	1	9999	429	1	0	0	0	0	913	0	1	0	0	0	0	0
837	1248238810	22	7	2009	2	5	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	2	9999	9999	53	1	0	0	1	0	917	0	0	0	0	0	0	0
838	1248325210	23	7	2009	26	33	2	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	2	9999	9999	9999	0	0	0	0	918	0	0	0	0	0	0	1
839	1248325210	23	7	2009	16	112	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	918	0	0	0	0	0	0	0
840	1248498010	25	7	2009	5	30	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	6	9999	9999	6	9999	9999	9999	9999	9999	9999	9999	2	1	9999	9999	5	0	0	0	0	920	0	1	0	0	0	1	1
841	1248498010	25	7	2009	26	4	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	3	9999	19	750	2	0	1	0	0	920	0	1	0	0	1	1	1
842	1248498010	25	7	2009	16	69	7	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	2	9999	9999	9999	9999	9999	9999	9999	9999	2	9999	9999	2	6	26	9999	0	1	0	0	920	0	1	0	0	0	0	1
843	1248498010	25	7	2009	14	61	3	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	3	3	9999	1	0	1	0	0	920	0	1	0	0	0	0	1
844	1248498010	25	7	2009	30	77	4	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	5	4	35	893	5	0	1	0	0	920	0	0	0	0	1	0	1
845	1248584410	26	7	2009	25	14	4	2	9999	9999	9999	9999	9999	9999	1	9999	1	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	1	1	9999	41	2	0	1	0	0	921	0	1	0	0	0	1	1
846	1248584410	26	7	2009	19	4	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	921	0	1	0	0	0	0	0
847	1248584410	26	7	2009	17	29	2	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	2	9999	9999	9999	9999	9999	9999	9999	9999	2	9999	9999	9999	9999	9999	9999	0	0	0	0	921	0	0	0	0	0	0	1
848	1248670810	27	7	2009	28	22	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	5	42	9999	0	1	0	0	922	0	1	0	0	0	1	0
849	1248670810	27	7	2009	25	12	9999	4	9999	9999	9999	9999	9999	9999	9999	9999	4	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	4	9999	2	0	1	0	0	922	0	1	0	0	0	1	0
850	1248757210	28	7	2009	12	73	4	6	9999	9999	9999	9999	9999	9999	9999	9999	6	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9	2	33	1485	5	0	1	0	0	923	0	1	0	0	0	0	1
851	1248843610	29	7	2009	16	53	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	924	0	1	0	0	1	0	0
852	1248930010	30	7	2009	18	9	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	925	0	0	0	0	0	1	0
853	1249016410	31	7	2009	16	112	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	926	0	1	0	0	0	0	0
854	1249102810	1	8	2009	30	118	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	2	1	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	1	0	1	1	0	927	0	0	0	0	0	0	0
855	1249275610	3	8	2009	28	14	6	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	6	1	5	492	3	0	0	0	0	929	0	0	0	0	0	0	0
856	1249275610	3	8	2009	30	87	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	2	9999	9999	9999	9999	9999	9999	9999	9999	2	9999	9999	9999	9999	9999	9999	0	0	0	0	929	0	1	0	0	0	0	0
857	1249448410	5	8	2009	28	32	3	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	2	9999	9999	9999	9999	9999	9999	9999	9999	2	9999	4	3	14	405	1	0	1	0	0	931	0	0	0	0	0	0	0
858	1249448410	5	8	2009	10	7	3	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	1	9999	9999	9999	0	1	0	0	931	0	0	0	0	0	0	0
859	1249534810	6	8	2009	13	51	9999	12	9999	9999	9999	9999	3	9999	9999	9999	9	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	7	1	42	1000	4	0	0	0	0	932	0	1	0	0	0	1	1
860	1249534810	6	8	2009	25	3	9999	4	9999	9999	9999	9999	9999	9999	9999	9999	4	9999	3	3	9999	9999	9999	9999	9999	9999	9999	9999	9999	7	1	37	1175	1	0	0	0	0	932	0	1	0	0	0	0	0
861	1249794010	9	8	2009	16	92	9999	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	935	0	1	0	0	0	1	0
862	1249880410	10	8	2009	8	19	9999	3	9999	9999	9999	9999	9999	9999	9999	9999	3	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	1	3	58	1336	4	0	0	0	0	936	0	1	0	0	0	1	1
863	1249966810	11	8	2009	10	31	3	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	937	0	1	0	0	1	1	0
864	1249966810	11	8	2009	5	35	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	0	0	0	0	937	0	1	0	0	0	0	0
865	1250053210	12	8	2009	15	107	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	938	0	1	0	0	0	1	0
866	1250053210	12	8	2009	28	27	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	0	0	0	0	938	0	0	0	0	0	0	0
867	1250139610	13	8	2009	19	39	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	0	1	0	0	939	0	0	0	0	0	0	1
868	1250139610	13	8	2009	17	12	9999	4	9999	9999	9999	9999	9999	9999	9999	9999	4	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	0	0	0	0	939	0	1	0	0	0	0	1
869	1250312410	15	8	2009	2	4	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	941	0	0	0	0	0	0	1
870	1250312410	15	8	2009	16	106	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	941	0	1	0	0	0	1	0
871	1250485210	17	8	2009	19	46	4	4	9999	9999	9999	9999	9999	9999	9999	9999	4	9999	5	5	9999	9999	9999	9999	9999	9999	9999	9999	9999	4	7	41	1447	1	0	1	0	0	943	0	0	0	0	0	1	1
872	1250485210	17	8	2009	19	26	8	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	3	1	33	1018	5	0	1	0	0	943	0	0	0	0	0	0	1
873	1250485210	17	8	2009	28	35	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	0	1	0	0	943	0	0	0	0	0	1	0
874	1250485210	17	8	2009	10	38	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	943	0	0	0	0	0	0	0
875	1250485210	17	8	2009	16	79	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	943	0	1	0	0	0	0	0
876	1250571610	18	8	2009	12	28	2	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	5	6	35	1	0	1	0	0	944	0	0	0	0	0	0	1
877	1250744410	20	8	2009	25	1	4	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	4	9999	9999	9999	9999	9999	9999	9999	9999	4	9999	6	2	36	818	2	0	1	0	0	946	0	1	0	0	0	0	0
878	1250917210	22	8	2009	8	37	9999	2	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	948	0	0	0	0	0	1	0
879	1251090010	24	8	2009	25	16	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	1	9999	9999	9999	1	0	1	1	0	950	0	0	0	0	0	1	1
880	1251090010	24	8	2009	11	18	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	3	9999	9999	9999	9999	9999	9999	3	9999	9999	9999	1	1	9999	7	2	0	1	0	0	950	0	0	0	0	0	1	0
881	1251176410	25	8	2009	8	11	9999	1	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	2	9999	9999	9999	9999	9999	9999	2	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	951	0	1	0	0	0	1	1
882	1251176410	25	8	2009	25	12	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	2	9	2	0	1	1	0	951	0	0	0	0	0	0	1
883	1251262810	26	8	2009	10	23	2	4	9999	9999	9999	9999	9999	9999	3	9999	9999	1	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	0	0	0	0	952	0	0	0	0	0	0	1
884	1251435610	28	8	2009	14	25	9999	6	9999	9999	9999	9999	5	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	0	1	1	0	954	0	0	0	0	0	1	1
885	1251435610	28	8	2009	20	334	4	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	2	1	13	2	0	1	1	0	954	0	1	0	0	0	0	1
886	1251522010	29	8	2009	25	12	2	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	3	9999	3	9999	2	0	1	0	0	955	0	1	0	0	0	0	1
887	1251608410	30	8	2009	5	27	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	4	9999	9999	9999	9999	9999	9999	9999	9999	4	9999	4	9999	4	1056	4	0	0	0	0	956	0	0	0	0	0	1	0
888	1251608410	30	8	2009	27	4	3	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	5	9999	9999	9999	9999	9999	9999	9999	9999	3	2	1	1	2	9999	1	0	0	0	0	956	0	1	0	0	0	1	0
889	1251694810	31	8	2009	19	31	4	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	3	9999	9999	9999	0	1	1	0	957	0	1	0	0	0	1	1
890	1251781210	1	9	2009	16	12	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	958	0	0	0	0	0	0	0
891	1251867610	2	9	2009	5	35	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	2	1	9999	9999	9999	9999	9999	9999	9999	1	9999	2	9999	6	708	3	0	0	0	0	959	0	0	0	0	0	1	1
892	1251867610	2	9	2009	18	15	3	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	2	9999	9999	9999	9999	9999	9999	9999	9999	1	1	9999	9999	1	14	2	0	1	1	0	959	0	0	0	0	0	0	1
893	1251954010	3	9	2009	10	13	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	2	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	3	9999	28	9999	1	0	0	0	0	960	0	1	0	0	0	0	0
894	1251954010	3	9	2009	10	7	2	2	9999	9999	9999	9999	9999	9999	9999	9999	2	9999	8	9999	9999	6	9999	9999	9999	9999	9999	2	9999	4	3	39	839	1	0	1	0	0	960	0	1	0	0	0	0	1
895	1252040410	4	9	2009	8	32	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	961	0	1	0	0	0	0	0
896	1252040410	4	9	2009	28	22	7	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	5	5	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	961	0	1	0	0	0	0	1
897	1252040410	4	9	2009	12	68	9999	4	9999	9999	9999	9999	9999	9999	9999	9999	4	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	0	0	0	0	961	0	1	0	0	0	0	0
898	1252126810	5	9	2009	19	49	1	6	9999	9999	9999	9999	9999	9999	9999	9999	5	1	5	9999	9999	9999	9999	9999	9999	9999	9999	5	9999	7	3	108	2300	2	0	0	0	1	962	0	1	0	0	0	0	0
899	1252126810	5	9	2009	16	53	4	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	2	9999	9999	9999	9999	9999	9999	9999	9999	2	9999	3	1	9999	9999	1	0	1	0	0	962	0	0	0	0	0	0	0
900	1252213210	6	9	2009	8	37	2	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	2	9999	2	57	1	0	0	0	0	963	0	0	0	0	0	0	0
901	1252213210	6	9	2009	28	35	2	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	2	9999	9999	9999	9999	9999	9999	9999	9999	2	9999	9	2	174	2400	2	0	1	0	0	963	0	0	0	0	0	0	0
902	1252472410	9	9	2009	29	5	10	1	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	2	9999	9999	9999	9999	1	9999	1	9999	9999	9999	6	1	23	659	3	0	1	0	0	966	0	1	0	0	0	1	1
903	1252558810	10	9	2009	10	5	2	2	9999	9999	9999	9999	9999	9999	9999	9999	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	4	1	9999	9999	2	0	1	0	0	967	0	0	0	0	0	1	0
904	1252558810	10	9	2009	12	50	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	7	4	36	1013	2	0	1	0	0	967	0	0	0	0	0	1	0
905	1252558810	10	9	2009	32	10	9999	2	9999	9999	9999	9999	9999	9999	1	9999	9999	1	1	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	3	0	0	0	0	967	0	1	0	0	0	1	0
906	1252558810	10	9	2009	10	18	9999	4	9999	9999	9999	9999	9999	9999	9999	9999	4	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	967	0	1	0	0	0	0	0
907	1252645210	11	9	2009	10	31	1	2	9999	9999	9999	9999	9999	9999	9999	9999	2	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	21	9999	73	4162	5	0	1	0	0	968	0	1	0	0	0	1	1
908	1252645210	11	9	2009	21	19	9999	1	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	5	9999	9999	9999	9999	9999	9999	5	9999	9999	9999	1	9999	4	9999	1	0	1	1	0	968	0	1	0	0	0	1	1
909	1252645210	11	9	2009	11	17	3	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	3	5	6	134	3	0	1	1	0	968	0	0	0	0	0	0	1
910	1252645210	11	9	2009	10	5	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	968	0	0	0	0	0	1	0
911	1252645210	11	9	2009	32	40	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	3	9999	9999	9999	9999	9999	9999	9999	9999	9999	3	11	2	11	93	3	0	0	0	0	968	0	0	0	0	0	1	0
912	1252731610	12	9	2009	8	19	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	969	0	1	0	0	0	1	0
913	1252904410	14	9	2009	30	9	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	2	2	9999	9999	1	0	1	0	0	971	0	1	0	0	0	1	0
914	1253077210	16	9	2009	24	20	1	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	1	0	1	0	0	973	0	0	0	0	0	1	0
915	1253250010	18	9	2009	7	19	1	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	4	9999	9999	9999	9999	9999	9999	9999	9999	4	9999	9999	9999	9999	9999	2	0	1	1	0	975	0	0	0	0	0	1	1
916	1253250010	18	9	2009	32	5	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	975	0	1	0	0	0	1	0
917	1253336410	19	9	2009	16	1	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	2	6	15	1	0	0	0	0	976	0	0	0	0	0	1	1
918	1253422810	20	9	2009	28	32	3	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	3	9999	9999	9999	9999	9999	9999	9999	9999	3	9999	8	1	126	3813	2	0	1	0	0	977	0	0	0	0	0	0	1
919	1253509210	21	9	2009	8	19	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	1	0	0	0	0	978	0	1	0	0	0	1	0
920	1253595610	22	9	2009	1	1	20	2	9999	9999	9999	9999	9999	1	9999	9999	1	9999	1	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	10	4	103	1470	6	0	1	0	0	979	0	1	0	0	0	1	0
921	1253595610	22	9	2009	30	39	11	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	17	6	9999	9999	6	0	0	0	0	979	0	1	0	0	0	1	1
922	1253595610	22	9	2009	1	7	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	1	0	0	979	0	1	0	0	0	1	0
923	1253595610	22	9	2009	10	23	9999	4	9999	9999	9999	9999	9999	9999	9999	9999	4	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	3	0	0	0	0	979	0	1	0	0	0	0	0
924	1253768410	24	9	2009	16	52	5	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	2	9999	9999	2	9999	9999	9999	9999	9999	9999	9999	2	2	5	50	2	0	1	0	0	981	0	0	0	0	0	0	1
925	1253768410	24	9	2009	14	87	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	981	0	0	0	0	0	1	0
926	1253768410	24	9	2009	25	1	2	2	9999	9999	9999	9999	9999	9999	9999	9999	2	9999	2	9999	9999	9999	9999	9999	9999	9999	9999	2	9999	3	9999	7	45	1	0	1	1	0	981	0	1	0	0	0	0	1
927	1253854810	25	9	2009	25	6	1	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	1	0	0	982	0	1	0	1	0	1	0
928	1253854810	25	9	2009	26	21	4	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	2	31	1	0	0	0	0	982	0	1	0	0	0	0	1
929	1253941210	26	9	2009	10	35	5	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	4	4	8	218	3	0	0	0	0	983	0	1	0	0	0	1	1
930	1254027610	27	9	2009	28	40	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	1	1	9999	9999	0	1	1	0	984	0	0	0	0	0	0	1
931	1254114010	28	9	2009	14	94	2	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	4	9999	9999	9999	9999	9999	9999	2	9999	2	9999	9999	1	9999	9999	1	1	0	1	0	985	0	1	0	0	0	1	0
932	1254114010	28	9	2009	8	37	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	1	0	0	0	0	985	0	0	0	0	0	1	0
933	1254200410	29	9	2009	19	21	9999	5	9999	9999	9999	9999	9999	9999	9999	9999	5	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	4	3	26	680	2	0	0	0	1	986	0	1	0	0	0	0	0
934	1254200410	29	9	2009	28	35	2	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	1	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	3	1	1	6	1	0	1	1	0	986	0	1	0	0	0	0	0
935	1254286810	30	9	2009	12	50	9999	2	9999	9999	9999	9999	9999	9999	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	1	9999	1	0	1	0	0	987	0	1	0	0	0	1	0
936	1254286810	30	9	2009	2	4	2	4	9999	9999	9999	9999	9999	9999	3	9999	1	9999	4	9999	9999	9999	9999	9999	9999	4	9999	9999	9999	9999	9999	9999	9999	4	0	0	0	0	987	0	0	0	0	0	0	1
937	1254286810	30	9	2009	26	43	3	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	4	9999	9999	9999	9999	9999	9999	9999	9999	3	1	17	9999	9999	9999	4	0	0	0	0	987	0	1	0	0	1	0	0
938	1254373210	1	10	2009	15	121	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	988	0	1	0	0	0	0	0
939	1254459610	2	10	2009	12	57	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	1	9999	9999	9999	0	0	0	0	989	0	0	0	0	0	0	1
940	1254546010	3	10	2009	28	32	6	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	3	9999	9999	9999	9999	9999	9999	9999	9999	3	9999	5	3	31	1113	1	0	1	0	0	990	0	1	0	0	1	1	0
941	1254546010	3	10	2009	8	37	9999	2	9999	9999	9999	9999	9999	9999	9999	9999	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	990	0	0	0	0	0	0	0
942	1254546010	3	10	2009	26	42	9	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	6	9999	11	331	4	0	1	1	0	990	0	0	0	0	0	1	1
943	1254546010	3	10	2009	25	6	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	1	0	0	990	0	1	0	0	0	1	0
944	1254632410	4	10	2009	26	55	2	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	1	9999	9999	0	0	0	0	991	0	0	0	0	0	1	1
945	1254805210	6	10	2009	2	5	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	0	0	0	0	993	0	1	0	0	0	1	0
946	1254805210	6	10	2009	26	36	10	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	2	9999	9999	9999	9999	9999	9999	9999	9999	2	9999	9999	2	2	13	1	0	1	0	0	993	0	1	0	0	0	0	0
947	1254805210	6	10	2009	30	87	3	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	1	9999	9999	1	0	0	1	0	993	0	1	0	0	0	0	1
