ID	TIMESTAMP	DIA	MES	AÑO	ESTADO	Municipio	IO	AG	DE	PF	MIF	MAF	PFF	AFIF	PEF	PMF	PMUF	AMPF	DOF	CIF	PL	MIL	MAL	PFL	AFIFL	PEL	PML	PMUL	AMPL	DOL	CIL	ARL	ARC	CARG	CART	VE	AC	AP	DEL	RES	GRA	ARF	TOR	DTRA	PRE	FCRU	ELE	TAX	DRO	VEHICULO	VAL
427	1268719210	16	3	2010	5	35	1	2	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1200	0	0	0	0	0	0	0
428	1268719210	16	3	2010	5	35	0	3	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1200	0	0	0	0	1	0	0
429	1268719210	16	3	2010	2	4	0	1	3	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	1	9999	9999	9999	0	0	0	0	0	1	0	1200	0	0	0	0	0	1	0
430	1268805610	17	3	2010	28	16	1	2	9999	1	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1201	0	0	0	0	0	0	0
431	1268892010	18	3	2010	14	15	0	1	9999	1	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1202	0	0	0	0	0	0	1
432	1268892010	18	3	2010	28	12	1	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	1	0	0	0	1	0	1202	0	1	0	0	0	0	0
433	1268978410	19	3	2010	8	19	0	3	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1203	0	0	0	0	0	1	0
434	1269064810	20	3	2010	21	58	0	1	9999	1	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	2	9999	9999	9999	9999	9999	9999	2	9999	9999	9999	9999	9999	9999	9999	9999	0	1	1	0	0	1	0	1204	0	0	0	0	0	1	1
435	1269064810	20	3	2010	12	7	0	3	9999	2	9999	9999	9999	9999	9999	9999	2	9999	9999	9999	3	9999	9999	9999	9999	9999	9999	3	9999	9999	9999	9999	9999	9999	9999	9999	0	1	1	0	0	1	0	1204	0	0	0	0	0	0	0
436	1269151210	21	3	2010	30	123	0	3	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	3	9999	9999	9999	9999	9999	9999	3	9999	9999	9999	9999	9999	9999	9999	9999	0	1	1	0	0	1	0	1205	0	0	0	0	0	0	0
437	1269151210	21	3	2010	8	7	0	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	2	9999	9999	9999	9999	9999	9999	1	9999	9999	1	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1205	0	0	0	0	0	0	1
438	1269237610	22	3	2010	19	26	1	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	0	0	0	1	1	0	1206	0	0	0	0	0	0	0
439	1269237610	22	3	2010	8	19	1	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1206	0	0	0	0	0	0	0
440	1269237610	22	3	2010	12	68	0	3	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	2	9999	9999	9999	9999	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	1	0	0	0	1	0	1206	0	0	0	0	0	0	1
441	1269410410	24	3	2010	5	35	0	3	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1208	0	0	0	0	0	1	0
442	1269583210	26	3	2010	25	12	0	2	3	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	2	20	1	0	0	0	0	0	1	0	1210	0	0	0	0	0	0	1
443	1269583210	26	3	2010	4	3	0	1	6	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	5	9999	12	179	5	0	0	0	0	0	1	0	1210	0	0	0	0	0	1	1
444	1269669610	27	3	2010	14	46	0	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	2	9999	9999	9999	9999	9999	9999	2	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1211	0	0	0	0	0	1	1
445	1269669610	27	3	2010	14	118	0	1	9999	1	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	0	0	0	0	1	1	0	1211	0	0	0	0	0	1	0
446	1269669610	27	3	2010	8	37	0	4	9999	1	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	3	9999	9999	3	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1211	0	0	0	0	0	0	0
447	1269669610	27	3	2010	8	37	0	3	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	2	9999	9999	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1211	0	0	0	0	0	0	0
448	1269756010	28	3	2010	8	28	1	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1212	0	0	0	0	0	0	0
449	1269756010	28	3	2010	8	53	1	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1212	0	0	0	0	0	0	0
450	1269756010	28	3	2010	28	32	0	1	3	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	22	3	169	10141	16	0	0	0	0	0	1	0	1212	0	0	0	0	0	0	0
451	1269842410	29	3	2010	26	36	1	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	3	9999	9999	9999	9999	9999	3	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	1	1	0	0	1	0	1213	0	0	0	0	0	0	0
452	1269842410	29	3	2010	25	12	0	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1213	0	0	0	0	0	1	0
453	1269928810	30	3	2010	25	9	0	3	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1214	0	0	0	0	0	0	0
454	1270015210	31	3	2010	28	35	1	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1215	0	0	0	0	0	0	0
455	1270015210	31	3	2010	28	35	0	3	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1215	0	0	0	0	0	0	0
456	1270015210	31	3	2010	8	37	0	3	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	0	0	0	0	0	1	0	1215	0	0	0	0	0	0	0
457	1270101610	1	4	2010	28	32	0	1	9999	1	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1216	0	0	0	0	0	0	0
458	1270101610	1	4	2010	19	23	0	3	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1216	0	0	0	0	0	0	0
459	1270188010	2	4	2010	11	27	0	1	3	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	1	9999	9999	9999	0	1	1	0	0	1	0	1217	0	0	0	0	0	0	0
460	1270274410	3	4	2010	10	32	1	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1218	0	0	0	0	0	0	0
461	1270274410	3	4	2010	12	1	0	3	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1218	0	0	0	0	0	1	0
462	1270443610	5	4	2010	12	35	0	1	1	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	2	1	9999	9999	9999	0	1	1	0	0	1	0	1219	0	0	0	0	0	0	0
463	1270443610	5	4	2010	28	38	1	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	2	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	3	1	35	2355	9999	0	1	0	0	1	1	0	1219	0	0	0	0	0	1	0
464	1270530010	6	4	2010	7	34	1	2	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	1	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	1	1	0	0	1	0	1220	0	0	0	0	0	0	1
465	1270530010	6	4	2010	32	10	0	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	0	1	1	0	0	1	0	1220	0	0	0	0	0	0	0
466	1270616410	7	4	2010	17	7	1	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	0	1	0	0	0	1	0	1221	0	0	0	0	0	1	0
467	1270616410	7	4	2010	17	7	1	2	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	1	0	0	0	1	0	1221	0	0	0	0	0	0	1
468	1270616410	7	4	2010	8	37	0	4	6	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1221	0	0	0	0	0	1	0
469	1270702810	8	4	2010	5	35	0	3	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	0	1	0	0	0	1	0	1222	0	0	0	0	0	1	0
470	1270702810	8	4	2010	19	26	0	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1222	0	0	0	0	0	1	0
471	1270702810	8	4	2010	26	69	1	2	2	4	9999	9999	9999	9999	9999	9999	9999	9999	9999	4	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	0	1	0	0	0	1	0	1222	0	0	0	0	0	0	1
472	1270789210	9	4	2010	25	12	0	3	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1223	0	0	0	0	0	0	1
473	1270789210	9	4	2010	12	54	0	3	9999	3	9999	9999	9999	9999	9999	3	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1223	0	0	0	0	0	0	1
474	1270875610	10	4	2010	17	9	0	1	9999	1	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1224	0	0	0	0	0	0	1
475	1271048410	12	4	2010	1	1	0	1	9999	1	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1226	0	0	0	0	0	1	1
476	1271134810	13	4	2010	11	21	0	1	9999	2	9999	9999	9999	9999	9999	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1227	0	0	0	0	0	0	1
477	1271134810	13	4	2010	19	39	0	3	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	2	9999	9999	9999	9999	1	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1227	0	0	0	0	0	1	1
478	1271221210	14	4	2010	8	19	0	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1228	0	0	0	0	0	0	0
479	1271221210	14	4	2010	14	39	0	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1228	0	0	0	0	0	0	0
480	1271394010	16	4	2010	28	32	0	3	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1230	0	0	0	0	0	0	0
481	1271394010	16	4	2010	28	3	0	3	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	0	1	0	0	0	1	0	1230	0	0	0	0	0	1	0
482	1271480410	17	4	2010	19	39	0	3	9999	1	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1231	0	0	0	0	0	1	0
483	1271566810	18	4	2010	8	32	0	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1232	0	0	0	0	0	1	0
484	1271653210	19	4	2010	12	27	0	3	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	0	1	0	0	0	1	0	1233	0	0	0	0	0	0	0
485	1271653210	19	4	2010	19	9	0	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	4	9999	9999	9999	9999	9999	9999	4	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1233	0	0	0	0	0	0	0
486	1271826010	21	4	2010	20	272	1	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1235	0	0	0	0	0	0	0
487	1271912410	22	4	2010	28	25	1	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	1	0	0	1	1	0	1236	0	0	0	0	0	0	0
488	1271912410	22	4	2010	28	32	1	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	0	0	0	1	1	0	1236	0	0	0	0	0	0	0
489	1271912410	22	4	2010	28	32	1	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	0	0	0	1	1	0	1236	0	0	0	0	0	0	0
490	1271912410	22	4	2010	28	32	1	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	0	0	0	1	1	0	1236	0	0	0	0	0	0	0
491	1271912410	22	4	2010	28	32	1	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	0	0	0	1	1	0	1236	0	0	0	0	0	0	0
492	1271912410	22	4	2010	12	1	0	1	9999	1	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	3	3	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	1	0	0	0	1	0	1236	0	0	0	0	0	1	1
493	1271912410	22	4	2010	19	49	0	1	3	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	3	2	2	133	1	0	0	0	0	0	1	0	1236	0	0	0	0	0	1	0
494	1271912410	22	4	2010	8	40	0	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	2	9999	9999	9999	9999	9999	9999	2	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1236	0	0	0	0	0	0	0
495	1271998810	23	4	2010	8	37	0	1	5	8	9999	9999	5	9999	9999	9999	2	9999	9999	1	2	9999	9999	9999	9999	9999	9999	1	9999	9999	1	9999	9999	9999	9999	9999	0	1	0	0	0	1	0	1237	0	0	0	0	0	1	0
496	1272085210	24	4	2010	16	53	0	1	9999	4	1	9999	9999	9999	1	9999	9999	9999	9999	2	9	9999	9999	9999	9999	4	9999	9999	9999	9999	5	9999	9999	9999	9999	9999	0	1	0	0	1	1	0	1238	0	0	0	0	0	1	1
497	1272085210	24	4	2010	12	68	1	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	1	0	0	1	1	0	1238	0	0	0	0	0	1	0
498	1272085210	24	4	2010	7	87	0	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	0	0	0	0	1	0	1238	0	0	0	0	0	0	0
499	1272085210	24	4	2010	28	25	0	3	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1238	0	0	0	0	0	0	0
500	1272085210	24	4	2010	16	53	1	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	1	1	0	1238	0	0	0	0	0	1	0
501	1272085210	24	4	2010	5	35	0	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	2	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1238	0	0	0	0	0	1	0
502	1272171610	25	4	2010	20	207	0	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	3	9999	9999	9999	9999	2	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1239	0	0	0	0	0	0	0
503	1272171610	25	4	2010	14	121	0	1	3	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	1	0	0	0	1	0	1239	0	0	0	0	0	0	1
504	1272171610	25	4	2010	28	35	0	3	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	2	9999	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	6	0	0	0	0	0	1	0	1239	0	0	0	0	0	1	0
505	1272430810	28	4	2010	19	50	0	1	9999	2	9999	9999	9999	9999	9999	9999	9999	9999	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1242	0	0	0	0	0	1	0
506	1272430810	28	4	2010	28	32	1	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	1	1	0	1242	0	0	0	0	0	1	0
507	1272603610	30	4	2010	8	19	0	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1244	0	0	0	0	0	0	0
508	1272603610	30	4	2010	11	20	0	3	4	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	5	9999	10	264	9999	0	1	0	0	0	1	0	1244	0	0	0	0	0	0	1
509	1272862810	3	5	2010	15	103	0	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1247	0	0	0	0	0	1	0
510	1272862810	3	5	2010	17	7	0	3	9999	1	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1247	0	0	0	0	0	0	0
511	1273122010	6	5	2010	10	12	0	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1250	0	0	0	0	0	0	0
512	1273122010	6	5	2010	19	15	0	1	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	4	1	26	9999	1	0	0	0	0	0	1	0	1250	0	0	0	0	0	1	0
513	1273122010	6	5	2010	10	32	0	1	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	2	1	10	269	1	0	0	0	0	0	1	0	1250	0	0	0	0	0	1	0
514	1273122010	6	5	2010	26	33	0	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1250	0	0	0	0	0	0	0
515	1273208410	7	5	2010	28	22	0	1	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	1	1	0	0	0	1	0	1251	0	0	0	0	0	1	0
516	1273381210	9	5	2010	16	53	0	1	9999	1	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	1	0	0	0	1	0	1253	0	0	0	0	0	0	1
517	1273381210	9	5	2010	32	21	0	2	9999	1	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1253	0	0	0	0	0	0	0
518	1273381210	9	5	2010	25	12	0	3	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	0	0	0	0	0	1	0	1253	0	0	0	0	0	0	0
519	1273381210	9	5	2010	26	60	0	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	5	4	24	768	1	0	0	0	0	0	1	0	1253	0	0	0	0	0	1	0
520	1273467610	10	5	2010	8	45	0	1	9999	2	9999	9999	9999	9999	9999	9999	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1254	0	0	0	0	0	0	1
521	1273554010	11	5	2010	10	12	0	1	9999	1	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1255	0	0	0	0	0	0	1
522	1273554010	11	5	2010	30	123	1	2	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	3	9999	9999	9999	9999	3	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1255	0	0	0	0	0	1	0
523	1273726810	13	5	2010	11	38	0	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1257	0	0	0	0	0	1	0
524	1273813210	14	5	2010	8	37	0	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	2	9999	9999	2	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1258	0	0	0	0	0	1	0
525	1273899610	15	5	2010	8	37	0	1	9999	1	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1259	0	0	0	0	0	1	1
526	1274072410	17	5	2010	10	5	0	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1261	0	0	0	0	0	1	0
527	1274072410	17	5	2010	14	78	0	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	9999	9999	9999	1	0	0	0	0	0	1	0	1261	0	0	0	0	0	0	0
528	1274072410	17	5	2010	28	23	0	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	1	1	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	9999	0	0	0	0	0	1	0	1261	0	0	0	0	0	1	0
